,road_id,road_name,road_level
923,200005885,北四环西路,trunk
924,200005886,北四环西路,trunk
925,200005887,北四环西路,trunk
926,200005888,北四环西路,trunk
927,200005889,北四环西路,trunk
928,200005922,,trunk_link
929,200005923,,trunk_link
930,200005924,,trunk_link
931,200005929,,tertiary_link
932,200005930,西四环北路,tertiary
933,200005934,北四环西路,tertiary
934,200005935,海淀公园路,tertiary
935,200005936,海淀公园路,tertiary
936,200006050,,trunk_link
937,200006056,北三环西路,tertiary
938,200006057,北三环西路,tertiary
939,200006058,北三环西路,tertiary
940,200006059,西三环,trunk
941,200006072,知春路,secondary
942,200006073,,secondary_link
943,200006075,,secondary_link
944,200006076,,secondary_link
945,200006077,,secondary_link
946,200006078,北四环西路,tertiary
947,200006079,北四环西路,tertiary
948,200006080,北土城西路,secondary
949,200006081,北土城西路,secondary
950,200006085,花园东路,primary
951,200006086,花园东路,primary
952,200006087,花园东路,primary
953,200006090,花园路,secondary
954,200006091,花园路,secondary
955,200006101,同庆街,tertiary
956,200006102,黑山扈路,secondary
957,200006109,,secondary_link
958,200006110,宫门前街,tertiary
959,200006111,颐和园路,secondary
960,200006112,颐和园路,secondary
961,200006113,香山路,tertiary
962,200006119,奥体中路,secondary
963,200006132,,tertiary
964,200006135,北土城西路,secondary
965,200006136,,tertiary
966,200006141,,trunk_link
967,200006142,,trunk_link
968,200006143,,trunk_link
969,200006144,北辰路,tertiary
970,200006145,,trunk_link
971,200006146,,secondary_link
972,200006147,,trunk_link
973,200006148,,trunk_link
974,200006149,,trunk_link
975,200006150,,secondary_link
976,200006151,,tertiary_link
977,200006152,,tertiary_link
978,200006153,,secondary_link
979,200006154,北辰路,secondary
980,200006155,北辰路,secondary
981,200006156,北土城东路,secondary
982,200006157,北土城东路,secondary
983,200006158,北土城东路,tertiary
984,200006160,北三环,trunk
985,200006161,北三环,trunk
986,200006162,北三环,trunk
987,200006163,西土城路,trunk
988,200006165,,secondary_link
989,200006166,北三环中路,tertiary
990,200006167,北三环中路,tertiary
991,200006168,北三环中路,tertiary
992,200006169,北三环西路,tertiary
993,200006170,,secondary_link
994,200006171,裕民中路,secondary
995,200006264,,tertiary_link
996,200006296,双清路,tertiary
997,200006297,,secondary_link
998,200006298,双清路,tertiary
999,200006299,静淑苑路,tertiary
1000,200006300,大屯路,secondary
1001,200006301,大屯路,secondary
1002,200006302,清华东路,secondary
1003,200006303,,secondary_link
1004,200006304,,secondary_link
1005,200006305,,tertiary_link
1006,200006306,,tertiary_link
1007,200006308,天辰东路,tertiary
1008,200006309,天辰东路,tertiary
1009,200006310,天辰东路,tertiary
1010,200006311,天辰东路,tertiary
1011,200006312,天辰东路,tertiary
1012,200006313,天辰东路,tertiary
1013,200006314,天辰东路,tertiary
1014,200006315,天辰东路,tertiary
1015,200006316,天辰西路,tertiary
1016,200006317,天辰西路,tertiary
1017,200006318,天辰西路,tertiary
1018,200006319,天辰西路,tertiary
1019,200006320,天辰西路,tertiary
1020,200006321,天辰西路,tertiary
1021,200006322,慧忠路,tertiary
1022,200006323,慧忠路,tertiary
1023,200006324,湖景东路,tertiary
1024,200006325,湖景东路,tertiary
1025,200006326,湖景东路,tertiary
1026,200006327,湖景东路,tertiary
1027,200006328,湖景东路,tertiary
1028,200006329,湖景东路,tertiary
1029,200006330,清华东路,secondary
1030,200006331,清华东路,secondary
1031,200006332,志新路,primary
1032,200006333,安翔北路,tertiary
1033,200006334,安翔北路,tertiary
1034,200006335,安翔北路,tertiary
1035,200006336,安翔北路,tertiary
1036,200006337,安翔北路,tertiary
1037,200006338,安翔北路,tertiary
1038,200006339,安翔北路,primary
1039,200006340,安翔北路,primary
1040,200006341,安翔北路,primary
1041,200006342,安翔北路,tertiary
1042,200006343,安翔北路,primary
1043,200006344,安翔北路,primary
1044,200006345,安翔北路,tertiary
1045,200006346,北辰西路,tertiary
1046,200006347,志新路,tertiary
1047,200006348,志新路,tertiary
1048,200006349,志新路,tertiary
1049,200006350,志新路,tertiary
1050,200006351,志新路,tertiary
1051,200006352,志新路,primary
1052,200006353,,secondary_link
1053,200006354,,secondary_link
1054,200006355,,secondary_link
1055,200006356,安翔桥,primary
1056,200006357,安翔桥,primary
1057,200006361,慧忠路,primary
1058,200006362,慧忠路,primary
1059,200006363,慧忠路,tertiary
1060,200006364,天辰西路,tertiary
1061,200006374,,tertiary
1062,200006375,马连洼北路,primary
1063,200006381,树村路,secondary
1064,200006384,厢黄旗东路,tertiary
1065,200006385,厢黄旗东路,tertiary
1066,200006397,竹园中街,tertiary
1067,200006402,G6辅路,primary
1068,200006403,G6辅路,primary
1069,200006404,G6辅路,primary
1070,200006405,G6辅路,primary
1071,200006406,G6辅路,primary
1072,200006407,G6辅路,primary
1073,200006408,G6辅路,primary
1074,200006409,G6辅路,primary
1075,200006410,龙岗路,tertiary
1076,200006411,龙岗路,tertiary
1077,200006414,,tertiary_link
1078,200006415,,tertiary_link
1079,200006416,,tertiary_link
1080,200006417,,motorway_link
1081,200006418,,motorway_link
1082,200006419,,motorway_link
1083,200006420,,motorway_link
1084,200006421,,tertiary_link
1085,200006422,,tertiary_link
1086,200006425,毛纺路,secondary
1087,200006426,,tertiary_link
1088,200006427,,tertiary_link
1089,200006428,湖景东路,tertiary
1090,200006429,科荟南路,tertiary
1091,200006430,科荟南路,tertiary
1092,200006431,国家体育场北路,tertiary
1093,200006432,国家体育场北路,tertiary
1094,200006433,国家体育场北路,tertiary
1095,200006434,国家体育场北路,tertiary
1096,200006435,湖景东路,tertiary
1097,200006436,湖景东路,tertiary
1098,200006437,规划五路,tertiary
1099,200006438,规划五路,tertiary
1100,200006439,天辰东路,tertiary
1101,200006440,天辰东路,tertiary
1102,200006441,天辰西路,tertiary
1103,200006442,天辰西路,tertiary
1104,200006443,天辰西路,tertiary
1105,200006444,天辰西路,tertiary
1106,200006445,天辰西路,tertiary
1107,200006446,天辰西路,tertiary
1108,200006447,慧忠路,tertiary
1109,200006448,慧忠路,tertiary
1110,200006449,规划一路,tertiary
1111,200006450,规划三路,tertiary
1112,200006451,规划三路,tertiary
1113,200006452,规划二路,tertiary
1114,200006453,北辰西路,secondary
1115,200006454,北辰西路,secondary
1116,200006455,北辰西路,secondary
1117,200006456,北辰西路,secondary
1118,200006457,北辰西路,secondary
1119,200006458,大屯路,secondary
1120,200006459,大屯路,secondary
1121,200006460,大屯路,secondary
1122,200006461,,tertiary_link
1123,200006462,永泰中路,tertiary
1124,200006463,永泰中路,secondary
1125,200006464,永泰中路,secondary
1126,200006470,上地南路,tertiary
1127,200006619,知春路,secondary
1128,200006620,中关村大街,primary
1129,200006621,中关村大街,primary
1130,200006622,中关村大街,primary
1131,200006675,,trunk_link
1132,200006692,成府路,primary
1133,200006693,成府路,primary
1134,200006694,志新东路,primary
1135,200006695,志新东路,primary
1136,200006696,志新路,primary
1137,200006697,,primary
1138,200006698,,primary
1139,200006699,北四环中路,tertiary
1140,200006700,北四环中路,tertiary
1141,200006701,花园东路,tertiary
1142,200006722,杏坛路,tertiary
1143,200006723,杏坛路,tertiary
1144,200006725,学院路,trunk
1145,200006727,北三环中路,tertiary
1146,200006728,北三环中路,tertiary
1147,200006729,北三环中路,tertiary
1148,200006730,学院路,tertiary
1149,200006731,学院路,tertiary
1150,200006732,新街口外大街,primary
1151,200006733,花园路,tertiary
1152,200006734,花园路,tertiary
1153,200006735,中关村大街,tertiary
1154,200006736,知春路,secondary
1155,200006737,知春路,secondary
1156,200006738,知春路,secondary
1157,200006739,中关村东路,secondary
1158,200006740,中关村东路,secondary
1159,200006741,中关村东路,secondary
1160,200006742,志新路,primary
1161,200006743,志新西路,secondary
1162,200006744,中关村东路,secondary
1163,200006782,长春桥路,secondary
1164,200006802,蓝靛厂中路,tertiary
1165,200006803,蓝靛厂中路,tertiary
1166,200006804,蓝靛厂西路,tertiary
1167,200006805,蓝靛厂西路,tertiary
1168,200006806,万泉庄路,tertiary
1169,200006807,北四环西路,tertiary_link
1170,200006808,,trunk_link
1171,200006809,,trunk_link
1172,200006810,,trunk_link
1173,200006812,万泉河路,trunk
1174,200006813,万泉河路,tertiary
1175,200006814,万泉河路,tertiary
1176,200006815,万泉河路,tertiary
1177,200006816,北四环西路,tertiary_link
1178,200006817,北四环西路,tertiary_link
1179,200006821,巴沟路,secondary
1180,200006822,,tertiary_link
1181,200006823,,trunk_link
1182,200006824,万泉河路,tertiary
1183,200006825,万泉河路,tertiary
1184,200006826,万泉河路,tertiary
1185,200006827,万泉河路,tertiary
1186,200006828,万泉河路,tertiary
1187,200006829,万泉河路,trunk
1188,200006830,万泉河路,trunk
1189,200006831,颐和园路,tertiary
1190,200006832,颐和园路,tertiary
1191,200006848,,trunk_link
1192,200007077,,trunk_link
1193,200007079,北三环西路,tertiary
1194,200007080,北三环,trunk
1195,200007081,北三环,trunk
1196,200007082,北三环,trunk
1197,200007083,中关村大街,tertiary
1198,200007084,北三环西路,tertiary
1199,200007085,北三环西路,tertiary
1200,200007096,,trunk_link
1201,200007105,蓝靛厂路,tertiary
1202,200007112,万泉河路,tertiary_link
1203,200007115,,tertiary_link
1204,200007124,,tertiary_link
1205,200007128,,tertiary
1206,200007129,,tertiary
1207,200007136,,trunk_link
1208,200007139,昆明湖南路,tertiary
1209,200007140,,trunk_link
1210,200007141,,trunk_link
1211,200007142,,trunk_link
1212,200007143,,tertiary_link
1213,200007146,蓝靛厂路,tertiary
1214,200007147,,trunk_link
1215,200007150,,tertiary_link
1216,200007152,万泉河路,tertiary
1217,200007153,北四环西路,tertiary
1218,200007154,北四环西路,tertiary
1219,200007155,北四环西路,tertiary
1220,200007156,北四环西路辅路,tertiary
1221,200007157,北四环西路辅路,tertiary
1222,200007158,北四环西路辅路,tertiary
1223,200007159,北四环西路,trunk
1224,200007160,北四环西路,trunk
1225,200007161,北四环西路,tertiary
1226,200007162,北坞村路,primary
1227,200007173,昆明湖东路,secondary
1228,200007174,昆明湖东路,secondary
1229,200007189,蓝靛厂北路,tertiary
1230,200007378,皂君庙路,secondary
1231,200007379,安翔北路,primary
1232,200007380,北辰西路,secondary
1233,200007381,北辰西路,secondary
1234,200007483,,trunk_link
1235,200007484,北三环中路,tertiary
1236,200007485,北三环西路,tertiary
1237,200007486,德胜门外大街,secondary
1238,200007487,德胜门外大街,secondary
1239,200007488,德胜门外大街,secondary
1240,200007490,,motorway_link
1241,200007493,德胜门外大街,secondary
1242,200007494,德胜门外大街,secondary
1243,200007568,荷清路,secondary
1244,200007569,荷清路,secondary
1245,200007570,,trunk_link
1246,200007591,,secondary
1247,200007592,北三环中路,tertiary
1248,200007593,北三环中路,tertiary
1249,200007594,北三环中路,tertiary
1250,200007595,树村路,tertiary
1251,200007854,,primary_link
1252,200007860,,primary_link
1253,200007865,,tertiary
1254,200007875,慧忠路,primary
1255,200007880,学院路,trunk
1256,200007881,学院路,primary
1257,200007882,北四环中路,tertiary
1258,200007883,北四环西路,tertiary
1259,200007884,学院路,primary
1260,200007885,学院路,primary
1261,200007886,,tertiary_link
1262,200007887,北三环西路,tertiary
1263,200007888,北三环西路,tertiary
1264,200007889,北三环西路,tertiary
1265,200007893,北辰西路,tertiary
1266,200007894,北辰西路,tertiary
1267,200007898,,tertiary_link
1268,200007906,北四环中路,tertiary
1269,200007907,北四环中路,tertiary
1270,200007908,北四环中路,tertiary
1271,200007909,北四环中路,tertiary
1272,200007949,,trunk_link
1273,200007975,北三环,trunk
1274,200007976,北三环,trunk
1275,200007977,北三环,trunk
1276,200007978,北三环,trunk
1277,200007979,北三环,trunk
1278,200007980,北三环,trunk
1279,200007981,北三环,trunk
1280,200007982,,tertiary_link
1281,200007983,,tertiary_link
1282,200007985,北三环中路,tertiary
1283,200007986,知春路,secondary
1284,200007987,知春路,secondary
1285,200007988,知春路,secondary
1286,200007989,,motorway_link
1287,200007990,G6辅路,tertiary
1288,200007991,G6辅路,tertiary
1289,200007992,G6辅路,tertiary
1290,200007993,知春路,secondary
1291,200007994,北土城西路,secondary
1292,200007995,G6辅路,tertiary
1293,200007996,,motorway_link
1294,200007997,,tertiary_link
1295,200007998,京藏高速,motorway
1296,200007999,京藏高速,motorway
1297,200008000,京藏高速,motorway
1298,200008001,京藏高速,motorway
1299,200008002,北土城西路,secondary
1300,200008003,北三环,trunk
1301,200008004,北三环西路,tertiary
1302,200008026,北四环西路,trunk
1303,200008460,中直路,tertiary
1304,200008473,西苑操场路,tertiary
1305,200008474,西苑操场路,tertiary
1306,200008481,,tertiary_link
1307,200008482,,tertiary_link
1308,200008483,,primary_link
1309,200008484,,trunk_link
1310,200008485,万泉河路,tertiary
1311,200008486,万泉河路,tertiary
1312,200008487,万泉河路,tertiary
1313,200008488,万泉河路,tertiary
1314,200008489,万泉河路,tertiary
1315,200008490,万泉河路,trunk
1316,200008491,万泉河路,tertiary
1317,200008492,万泉河路,tertiary
1318,200008493,万泉河路,trunk
1319,200008494,北三环西路,tertiary
1320,200008495,天秀路,tertiary
1321,200008498,信息路,primary
1322,200008504,丹棱街,tertiary
1323,200008505,丹棱街,tertiary
1324,200008506,海淀中街,tertiary
1325,200008507,海淀南路,secondary
1326,200008508,中关村大街,primary
1327,200008509,中关村大街,primary
1328,200008510,中关村大街,primary
1329,200008511,,tertiary_link
1330,200008517,北坞村路,primary
1331,200008519,北坞村路,primary
1332,200008522,老营房路,tertiary
1333,200008523,老营房路,tertiary
1334,200008524,老营房路,tertiary
1335,200008525,蓝靛厂中路,tertiary
1336,200008528,蓝靛厂路,tertiary
1337,200008529,蓝靛厂路,tertiary
1338,200008530,蓝靛厂路,tertiary
1339,200008531,西四环北路,tertiary
1340,200008532,西四环北路,tertiary
1341,200008533,西四环北路,tertiary
1342,200008534,西四环北路,tertiary
1343,200008544,万泉河路,tertiary
1344,200008545,万泉河路,tertiary
1345,200008546,万泉河路,tertiary
1346,200008547,彩和坊路,tertiary
1347,200008548,彩和坊路,tertiary
1348,200008549,彩和坊路,tertiary
1349,200008550,彩和坊路,tertiary
1350,200008551,,tertiary_link
1351,200008552,北辰西路,tertiary
1352,200008553,北辰西路,tertiary
1353,200008554,北辰西路,secondary
1354,200008555,G6辅路,secondary
1355,200008556,G6辅路,secondary
1356,200008557,G6辅路,secondary
1357,200008559,,secondary_link
1358,200008560,,secondary_link
1359,200008562,北土城西路,tertiary
1360,200008563,北土城西路,tertiary
1361,200008564,北土城西路,secondary
1362,200008565,北土城西路,secondary
1363,200008566,北土城西路,secondary
1364,200008567,民族园西路,secondary
1365,200008568,民族园西路,secondary
1366,200008569,民族园路,secondary
1367,200008570,民族园路,secondary
1368,200008872,,trunk_link
1369,200008879,,trunk_link
1370,200008906,北四环中路,tertiary
1371,200008907,北四环中路,tertiary
1372,200008908,北四环中路,tertiary
1373,200008909,北四环中路,tertiary
1374,200008910,北四环中路,tertiary
1375,200008911,北四环中路,tertiary
1376,200008912,北四环中路,tertiary
1377,200008913,北四环中路,trunk
1378,200008914,北四环中路,trunk
1379,200008915,北四环中路,trunk
1380,200008916,北四环中路,trunk
1381,200008917,北四环中路,tertiary
1382,200008918,北四环中路,tertiary
1383,200008919,北四环中路,tertiary
1384,200008920,北四环中路,trunk
1385,200008921,北四环中路,trunk
1386,200008922,北四环中路,trunk
1387,200008923,北四环中路,trunk
1388,200008925,北四环中路,trunk
1389,200008926,北四环中路,trunk
1390,200008927,北四环中路,trunk
1391,200008928,北四环中路,trunk
1392,200008929,北四环中路,trunk
1393,200008930,北四环中路,tertiary
1394,200008931,北四环中路,tertiary
1395,200008990,G6辅路,primary
1396,200008991,学清路,primary
1397,200008992,学清路,primary
1398,200008993,学清路,primary
1399,200008994,学清路,primary
1400,200008996,北四环西路,tertiary
1401,200009008,中关村东路,secondary
1402,200009009,中关村东路,secondary
1403,200009051,北五环,motorway
1404,200009079,颐和园路,secondary
1405,200009080,,tertiary_link
1406,200009082,,tertiary_link
1407,200009084,,tertiary_link
1408,200009085,,tertiary_link
1409,200009086,,tertiary_link
1410,200009088,西三环北路,tertiary
1411,200009089,新建宫门路,tertiary
1412,200009090,新建宫门路,tertiary
1413,200009091,昆明湖东路,secondary
1414,200009092,蓝靛厂北路,trunk
1415,200009093,蓝靛厂北路,trunk
1416,200009094,蓝靛厂北路,trunk
1417,200009243,上地南路,tertiary
1418,200009465,中关村南四街,tertiary
1419,200009466,星规路,tertiary
1420,200009467,星规路,tertiary
1421,200009468,中关村南四街,tertiary
1422,200009492,,tertiary_link
1423,200009540,,tertiary_link
1424,200009541,苏州街,tertiary
1425,200009542,善缘街,tertiary
1426,200009543,善缘街,tertiary
1427,200009544,善缘街,tertiary
1428,200009545,北四环西路辅路,tertiary
1429,200009546,北四环西路辅路,tertiary
1430,200009547,北四环西路辅路,tertiary
1431,200009548,北四环西路辅路,tertiary
1432,200009549,北四环西路辅路,tertiary
1433,200009550,北四环西路辅路,tertiary
1434,200009551,北四环中路,tertiary
1435,200009554,黑山扈路,secondary
1436,200009555,黑山扈路,secondary
1437,200009556,黑山扈路,secondary
1438,200009557,信息路,primary
1439,200009558,圆明园西路,primary
1440,200009559,圆明园西路,primary
1441,200009561,黑山扈路,secondary
1442,200009562,黑山扈路,secondary
1443,200009563,颐和园路,secondary
1444,200009564,圆明园西路,tertiary
1445,200009566,圆明园西路,primary
1446,200009567,圆明园西路,primary
1447,200009568,圆明园西路,tertiary
1448,200009569,圆明园西路,tertiary
1449,200009570,上地西路,primary
1450,200009571,信息路,primary
1451,200009573,,trunk_link
1452,200009574,,trunk_link
1453,200009614,海淀南路,secondary
1454,200009615,海淀大街,tertiary
1455,200009616,海淀大街,tertiary
1456,200009617,海淀大街,tertiary
1457,200009618,海淀大街,tertiary
1458,200009619,海淀大街,tertiary
1459,200009620,北四环西路,tertiary
1460,200009621,苏州街,tertiary
1461,200009622,苏州街,tertiary
1462,200009623,苏州街,tertiary
1463,200009624,苏州街,tertiary
1464,200009727,大屯路,secondary
1465,200009729,科荟路,secondary
1466,200009761,万泉河路,tertiary
1467,200009762,万泉河路,tertiary
1468,200009778,北三环,trunk
1469,200009782,圆明园西路,primary
1470,200009783,圆明园西路,primary
1471,200009784,圆明园西路,primary
1472,200009785,中直路,tertiary
1473,200009786,,primary_link
1474,200009787,,primary_link
1475,200009788,,primary_link
1476,200009789,,primary_link
1477,200009790,圆明园西路,tertiary
1478,200009791,圆明园西路,tertiary
1479,200009792,圆明园西路,tertiary
1480,200009950,科学院南路,tertiary
1481,200009951,知春路,secondary
1482,200009952,北土城西路,tertiary
1483,200009953,北土城西路,tertiary
1484,200009954,北土城西路,tertiary
1485,200009955,北土城西路,tertiary
1486,200009956,北土城西路,secondary
1487,200009960,,tertiary_link
1488,200009982,上地东二路,tertiary
1489,200009984,北三环,trunk
1490,200009985,北三环西路,tertiary
1491,200009986,,tertiary_link
1492,200009987,北三环西路,tertiary
1493,200010007,颐和园路,secondary
1494,200010008,圆明园西路,primary
1495,200010009,圆明园西路,primary
1496,200010010,圆明园西路,primary
1497,200010011,圆明园西路,tertiary
1498,200010012,圆明园西路,tertiary
1499,200010013,圆明园西路,tertiary
1500,200010014,天秀路,tertiary
1501,200010015,农大南路,secondary
1502,200010016,农大南路,secondary
1503,200010017,农大南路,secondary
1504,200010018,农大南路,secondary
1505,200010019,圆明园西路,tertiary
1506,200010020,圆明园西路,tertiary
1507,200010022,圆明园西路,tertiary
1508,200010023,二龙闸路,tertiary
1509,200010024,,tertiary_link
1510,200010036,中关村南大街,primary
1511,200010037,,motorway_link
1512,200010038,,motorway_link
1513,200010095,北三环,trunk
1514,200010096,北三环,trunk
1515,200010097,北三环,trunk
1516,200010103,北三环中路,tertiary
1517,200010104,北三环中路,tertiary
1518,200010105,北三环中路,tertiary
1519,200010106,北三环中路,tertiary
1520,200010107,北三环中路,tertiary
1521,200010108,北三环,trunk
1522,200010109,,tertiary_link
1523,200010110,北三环中路,tertiary
1524,200010111,北三环中路,tertiary
1525,200010112,北三环中路,tertiary
1526,200010113,北三环中路,tertiary
1527,200010210,,primary
1528,200010211,京新高速上地桥,motorway
1529,200010212,,motorway_link
1530,200010213,,motorway_link
1531,200010216,北辰东路,tertiary
1532,200010217,,tertiary
1533,200010218,,tertiary
1534,200010219,,tertiary
1535,200010220,,tertiary
1536,200010221,,tertiary_link
1537,200010222,,tertiary_link
1538,200010223,,tertiary_link
1539,200010224,北辰东路,tertiary
1540,200010225,北辰东路,tertiary
1541,200010226,北辰东路,tertiary
1542,200010227,北辰东路,tertiary
1543,200010228,北辰东路,tertiary
1544,200010229,北辰东路,tertiary
1545,200010230,北辰西路,secondary
1546,200010231,北辰西路,secondary
1547,200010232,北辰西路,secondary
1548,200010233,,tertiary_link
1549,200010234,国家体育场南路,tertiary
1550,200010235,北辰西路,secondary
1551,200010236,,secondary_link
1552,200010237,,secondary_link
1553,200010238,北土城西路,secondary
1554,200010244,北三环中路,tertiary
1555,200010245,北三环中路,tertiary
1556,200010246,北三环中路,tertiary
1557,200010247,北三环中路,tertiary
1558,200010248,北三环中路,tertiary
1559,200010249,北三环中路,tertiary
1560,200010250,北三环中路,tertiary
1561,200010251,北三环中路,tertiary
1562,200010252,北三环中路,tertiary
1563,200010253,北三环中路,tertiary
1564,200010254,北三环中路,tertiary
1565,200010255,北三环西路,tertiary
1566,200010256,北三环西路,tertiary
1567,200010257,北三环西路,tertiary
1568,200010258,北三环西路,tertiary
1569,200010259,北土城西路,secondary
1570,200010260,花园北路,secondary
1571,200010262,万柳东路,tertiary
1572,200010278,北三环,trunk
1573,200010279,北三环,trunk
1574,200010280,,secondary_link
1575,200010281,北三环中路,tertiary
1576,200010282,北三环中路,tertiary
1577,200010283,北三环中路,tertiary
1578,200010284,北三环中路,tertiary
1579,200010285,北三环中路,tertiary
1580,200010286,北三环中路,tertiary
1581,200010287,北辰路,secondary
1582,200010288,德胜门外大街,secondary
1583,200010312,,tertiary_link
1584,200010409,中关村大街,primary
1585,200010410,中关村大街,primary
1586,200010428,,trunk_link
1587,200010431,北四环西路,tertiary
1588,200010432,北四环西路,tertiary
1589,200010433,北四环西路,tertiary
1590,200010434,蓝靛厂北路,trunk
1591,200010435,蓝靛厂北路,trunk
1592,200010436,蓝靛厂北路,trunk
1593,200010438,蓝靛厂北路,trunk
1594,200010439,蓝靛厂北路,trunk
1595,200010440,蓝靛厂北路,trunk
1596,200010441,蓝靛厂北路,trunk
1597,200010442,蓝靛厂北路,trunk
1598,200010443,蓝靛厂北路,trunk
1599,200010444,蓝靛厂北路,tertiary
1600,200010469,G6辅路,primary
1601,200010470,G6辅路,primary
1602,200010471,G6辅路,primary
1603,200010472,月泉路,tertiary
1604,200010473,毛纺路,secondary
1605,200010474,毛纺路,secondary
1606,200010476,朱房路,tertiary
1607,200010477,清河中街,tertiary
1608,200010478,朱房路,tertiary
1609,200010492,清华东路,secondary
1610,200010494,中关村北大街,primary
1611,200010495,巴沟路,secondary
1612,200010496,苏州街,tertiary
1613,200010497,苏州街,tertiary
1614,200010540,中关村北大街,primary
1615,200010541,中关村北大街,primary
1616,200010542,颐和园路,tertiary
1617,200010562,北土城东路,secondary
1618,200010584,,tertiary
1619,200010596,北四环西路,tertiary
1620,200010597,北四环西路,tertiary
1621,200010599,,trunk_link
1622,200010710,大屯北路,tertiary
1623,200010844,成府路,primary
1624,200010845,荷清路,secondary
1625,200010846,林业大学北路,tertiary
1626,200010847,清华东路,secondary
1627,200010848,清华东路,secondary
1628,200010849,清华东路,secondary
1629,200010981,科学院南路,tertiary
1630,200010982,中关村大街,primary
1631,200010983,中关村东路,secondary
1632,200010984,中关村东路,secondary
1633,200010985,,tertiary_link
1634,200010986,北三环西路,tertiary
1635,200010987,北三环西路,tertiary
1636,200010988,北三环西路,tertiary
1637,200010989,北三环西路,tertiary
1638,200010990,北三环西路,tertiary
1639,200010991,北三环西路,tertiary
1640,200010992,双榆树北路,tertiary
1641,200010993,双榆树北路,tertiary
1642,200011154,,motorway_link
1643,200011155,,motorway_link
1644,200011156,,motorway_link
1645,200011157,京新高速,motorway
1646,200011158,京新高速,motorway
1647,200011159,,motorway_link
1648,200011160,,motorway_link
1649,200011161,京新高速,motorway
1650,200011162,京新高速,motorway
1651,200011163,京新高速,motorway
1652,200011164,京新高速,motorway
1653,200011165,京新高速,motorway
1654,200011166,京新高速,motorway
1655,200011167,京新高速,motorway
1656,200011168,京新高速,motorway
1657,200011169,,motorway_link
1658,200011170,,motorway_link
1659,200011204,G6辅路,primary
1660,200011205,G6辅路,tertiary
1661,200011206,G6辅路,tertiary
1662,200011207,G6辅路,tertiary
1663,200011208,,motorway
1664,200011209,,motorway
1665,200011210,,tertiary_link
1666,200011211,,motorway_link
1667,200011225,志新路,primary
1668,200011229,,tertiary_link
1669,200011314,荷清路,secondary
1670,200011376,北三环西路,tertiary
1671,200011377,,tertiary_link
1672,200011378,,tertiary_link
1673,200011401,北土城东路,secondary
1674,200011402,裕民中路,secondary
1675,200011536,,motorway
1676,200011607,奥林西路,secondary
1677,200011608,奥林西路,secondary
1678,200011609,奥林西路,secondary
1679,200011610,北辰西路,secondary
1680,200011611,北辰西路,secondary
1681,200011612,北辰西路,secondary
1682,200011613,北辰西路,secondary
1683,200011702,,motorway_link
1684,200011703,,motorway_link
1685,200011704,,motorway_link
1686,200011705,,motorway_link
1687,200011707,北五环,motorway
1688,200011887,,tertiary
1689,200011888,,tertiary
1690,200011889,,tertiary
1691,200011890,,tertiary
1692,200011891,,tertiary
1693,200011892,,tertiary
1694,200011893,,tertiary
1695,200011894,,tertiary
1696,200011895,,tertiary
1697,200011954,师大北路,tertiary
1698,200011983,,secondary
1699,200012015,,secondary_link
1700,200012029,,tertiary_link
1701,200012031,农大南路,secondary
1702,200012032,农大南路,secondary
1703,200012033,农大南路,secondary
1704,200012034,农大南路,secondary
1705,200012035,农大南路,secondary
1706,200012036,农大南路,secondary
1707,200012087,中关村大街,primary
1708,200012176,,motorway_link
1709,200012177,,motorway_link
1710,200012222,,secondary
1711,200012225,安宁庄西路,tertiary
1712,200012227,,tertiary
1713,200012228,,tertiary
1714,200012229,,tertiary
1715,200012230,,tertiary
1716,200012232,师大北路,tertiary
1717,200012233,杏坛路,tertiary
1718,200012235,,tertiary
1719,200012236,,tertiary
1720,200012237,,tertiary
1721,200012238,,tertiary
1722,200012314,学院路,tertiary
1723,200012356,双清路,tertiary
1724,200012380,,tertiary
1725,200012417,,trunk_link
1726,200012462,,tertiary
1727,200012466,裕民西路,tertiary
1728,200012467,中关村地下环廊,tertiary
1729,200012468,中关村地下环廊,tertiary
1730,200012469,中关村地下环廊,tertiary
1731,200012470,中关村地下环廊,tertiary
1732,200012471,中关村地下环廊,tertiary
1733,200012472,中关村地下环廊,tertiary
1734,200012473,中关村地下环廊,tertiary
1735,200012474,中关村地下环廊,tertiary
1736,200012475,中关村地下环廊,tertiary
1737,200012476,中关村地下环廊,tertiary
1738,200012477,,tertiary_link
1739,200012478,,tertiary_link
1740,200012479,,tertiary_link
1741,200012480,,tertiary_link
1742,200012481,,tertiary_link
1743,200012482,,tertiary_link
1744,200012483,,tertiary_link
1745,200012484,,tertiary_link
1746,200012485,,tertiary_link
1747,200012486,,tertiary_link
1748,200012537,金河路,tertiary
1749,200012560,中关村南路,tertiary
1750,200012561,中关村南路,tertiary
1751,200012562,中关村南路,tertiary
1752,200012594,西土城路,tertiary
1753,200012672,马连洼南路,tertiary
1754,200012674,,primary_link
1755,200012783,,tertiary
1756,200012838,西四环北路,tertiary
1757,200012841,树村东路,tertiary
1758,200012854,北四环中路,trunk_link
1759,200012856,北四环中路,trunk_link
1760,200012892,,motorway
1761,200012893,,motorway
1762,200012894,,motorway
1763,200012895,京藏高速,motorway
1764,200012896,京藏高速,motorway
1765,200012897,京藏高速,motorway
1766,200012898,,motorway_link
