Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,Address
1141,500019004,2,7,"[(116.41038389999999, 39.85095005)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角300m"
1142,500019005,2,7,"[(116.4095115412781, 39.85100212560566)]",,"光彩路东侧, 距离未知路名和光彩路交叉口北角700m"
1143,500019006,2,7,"[(116.41469973618202, 39.84780784439317)]",石榴园1,"榴乡路西侧, 距离顺八条和榴乡路交叉口西南角50m"
1144,500019007,2,7,"[(116.41500726023621, 39.84730481577143)]",,"榴乡路西侧, 距离顺八条和榴乡路交叉口西南角100m"
1145,500019008,2,7,"[(116.41359679179058, 39.845664424852295)]",石榴庄,"未知路名西侧, 距离石榴庄路和未知路名交叉口西北角100m"
1146,500019009,2,7,"[(116.41346500000002, 39.845831249999996)]",石榴园商业区,"未知路名西侧, 距离石榴庄路和未知路名交叉口西北角100m"
1147,500019010,2,7,"[(116.41208403233829, 39.84636096581713)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口西北角250m"
1148,500019011,2,7,"[(116.41263444836754, 39.84731277415566)]",,"榴乡路西侧, 距离顺八条和榴乡路交叉口西南角100m"
1149,500019012,2,7,"[(116.41263097304859, 39.84770902588257)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角750m"
1150,500019013,2,7,"[(116.41269659999999, 39.848068149999996)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角700m"
1151,500019014,2,7,"[(116.41138613106651, 39.84864612369067)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角550m"
1152,500019015,2,7,"[(116.41787039272165, 39.85119179708894)]",龙隆昌大厦,"榴乡路北侧, 距离顺八条和榴乡路交叉口东北角300m"
1153,500019016,2,7,"[(116.41714844999998, 39.852507200000005)]",横七条路第一社区北区周边,"榴乡路东侧, 距离未知路名和榴乡路交叉口东角50m"
1154,500019017,2,7,"[(116.41725635000002, 39.85294995)]",和平门城区,"榴乡路北侧, 距离未知路名和榴乡路交叉口东北角50m"
1155,500019018,2,7,"[(116.41726399999996, 39.8539713)]",刘家窑,"榴乡路南侧, 距离未知路名和榴乡路交叉口东北角100m"
1156,500019019,2,7,"[(116.41850819999999, 39.8542162)]",北京市工贸技师学院轻工分院,"榴乡路东侧, 距离未知路名和榴乡路交叉口东角100m"
1157,500019020,2,5,"[(116.41912874649074, 39.85600942555443)]",刘家窑,"南三环东路南侧, 距离未知路名和南三环东路交叉口东角200m"
1158,500019021,2,7,"[(116.41987038972391, 39.85421922438013)]",北京信泰运达国际旅行社有限公司,"宋庄路西侧, 距离未知路名和宋庄路交叉口南角500m"
1159,500019022,2,7,"[(116.4198162553428, 39.85363432691089)]",,"宋庄路西侧, 距离未知路名和宋庄路交叉口南角600m"
1160,500019023,2,7,"[(116.4195843, 39.852417349999996)]",刘家窑,"宋庄路西侧, 距离未知路名和宋庄路交叉口南角700m"
1161,500019024,2,7,"[(116.41913350000002, 39.851685399999994)]",,"榴乡路东侧, 距离顺八条和榴乡路交叉口东北角350m"
1162,500019025,2,7,"[(116.4198941251451, 39.85031930702003)]",横七条街44号院,"宋庄路南侧, 距离未知路名和宋庄路交叉口南角950m"
1163,500019026,2,7,"[(116.42008735000002, 39.85202439999999)]",,"宋庄路北侧, 距离未知路名和宋庄路交叉口南角800m"
1164,500019027,2,7,"[(116.41988118726424, 39.851721024186936)]",,"宋庄路西侧, 距离未知路名和宋庄路交叉口南角800m"
1165,500019028,2,7,"[(116.41831424450537, 39.84700042484467)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口北角150m"
1166,500019029,2,7,"[(116.41797225173386, 39.84664087524168)]",五岳商业区南区,"未知路名北侧, 距离榴乡路和未知路名交叉口东角150m"
1167,500019030,2,7,"[(116.4183586477005, 39.846453374876404)]",北京五岳大厦商务区北区,"未知路名北侧, 距离石榴庄路和未知路名交叉口北角150m"
1168,500019031,2,7,"[(116.41881595, 39.84651969999999)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口东北角150m"
1169,500019032,2,7,"[(116.41916525378235, 39.846853675257066)]",,"未知路名东侧, 距离石榴庄路和未知路名交叉口东北角150m"
1170,500019033,2,7,"[(116.41964114283975, 39.84734862523128)]",,"顺八条南侧, 距离沙子口路和顺八条交叉口东角300m"
1171,500019034,2,7,"[(116.41895164999998, 39.8472824)]",,"顺八条南侧, 距离沙子口路和顺八条交叉口东南角250m"
1172,500019035,2,7,"[(116.41871815, 39.84787599999999)]",丰台区宋家庄南区,"顺八条东侧, 距离沙子口路和顺八条交叉口东角200m"
1173,500019036,2,7,"[(116.41690583785417, 39.848730676981255)]",横七条南区,"顺八条东侧, 距离宋庄路和顺八条交叉口西角500m"
1174,500019037,2,7,"[(116.41789501995572, 39.849868106736146)]",刘家窑,"榴乡路东侧, 距离顺八条和榴乡路交叉口东北角150m"
1175,500019038,2,7,"[(116.41780655000001, 39.84920615)]",横七条中区,"顺八条北侧, 距离宋庄路和顺八条交叉口西角400m"
1176,500019039,2,7,"[(116.41832255833253, 39.84984277481694)]",,"顺八条北侧, 距离宋庄路和顺八条交叉口西北角350m"
1177,500019040,2,7,"[(116.41781656280966, 39.849606074909495)]",一栋苑,"顺八条东侧, 距离宋庄路和顺八条交叉口西角400m"
1178,500019041,2,7,"[(116.41827681911903, 39.84567053598997)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口北角100m"
1179,500019042,2,7,"[(116.41889245000002, 39.845801399999985)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口东北角100m"
1180,500019043,2,7,"[(116.41952640000001, 39.84566260000001)]",,"石榴庄路北侧, 距离未知路名和石榴庄路交叉口西北角200m"
1181,500019044,2,7,"[(116.41438141816207, 39.84381722484043)]",,"未知路名西侧, 距离光彩路和未知路名交叉口东角500m"
1182,500019045,2,7,"[(116.41491155, 39.84406295)]",,"未知路名南侧, 距离光彩路和未知路名交叉口东角500m"
1183,500019046,2,7,"[(116.41276990996775, 39.84579202516291)]",,"未知路名北侧, 距离石榴庄路和未知路名交叉口西北角200m"
1184,500019047,2,7,"[(116.41271531432146, 39.8450044315701)]",石榴园2,"未知路名北侧, 距离石榴庄路和未知路名交叉口西角200m"
1185,500019048,2,7,"[(116.4136228576272, 39.84519797512125)]",石榴园3,"未知路名西侧, 距离石榴庄路和未知路名交叉口西北角100m"
1186,500019049,2,7,"[(116.41410235000002, 39.84490250000001)]",北京石榴园商业区,"未知路名东侧, 距离石榴庄路和未知路名交叉口西角150m"
1187,500019050,2,7,"[(116.41465059445837, 39.84520834561975)]",北京CBD商圈,"榴乡路西侧, 距离顺八条和榴乡路交叉口南角350m"
1188,500019051,2,7,"[(116.4143233283583, 39.84567915608378)]",,"榴乡路北侧, 距离顺八条和榴乡路交叉口南角300m"
1189,500019052,2,7,"[(116.41468435275418, 39.845881474213385)]",,"榴乡路西侧, 距离顺八条和榴乡路交叉口南角250m"
1190,500019053,2,7,"[(116.41371302434324, 39.84636923290149)]",,"榴乡路北侧, 距离顺八条和榴乡路交叉口西南角200m"
1191,500019054,2,7,"[(116.41453242483216, 39.846489476599096)]",,"榴乡路北侧, 距离顺八条和榴乡路交叉口西南角200m"
1192,500019055,2,7,"[(116.4143145712706, 39.846958924341244)]",,"榴乡路西侧, 距离顺八条和榴乡路交叉口西南角150m"
1193,500019056,2,7,"[(116.41501667517632, 39.84660607558802)]",石榴园北里社区,"榴乡路北侧, 距离顺八条和榴乡路交叉口南角200m"
1194,500019057,2,7,"[(116.4135900163799, 39.847304574226996)]",,"榴乡路西侧, 距离顺八条和榴乡路交叉口西南角100m"
1195,500019058,2,7,"[(116.41359377712376, 39.847682400905704)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角800m"
1196,500019059,2,7,"[(116.41360885000002, 39.84806535)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角750m"
1197,500019060,2,7,"[(116.41337397096677, 39.8494345163818)]",,"沙子口路南侧, 距离光彩路和沙子口路交叉口东南角600m"
1198,500019061,2,7,"[(116.4142956916372, 39.84879004108025)]",鸿禧阁北区,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角750m"
1199,500019062,2,7,"[(116.4130494, 39.84860485000001)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角700m"
1200,500019063,2,7,"[(116.41187895000002, 39.84860209999999)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角550m"
1201,500019064,2,7,"[(116.41241299999997, 39.849170699999995)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角550m"
1202,500019065,2,7,"[(116.4113567, 39.84958595)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角450m"
1203,500019066,2,7,"[(116.41141555, 39.85048405)]",,"沙子口路西侧, 距离光彩路和沙子口路交叉口东南角400m"
1204,500019067,2,7,"[(116.41340565000002, 39.85023034999998)]",贾家花园北区,"沙子口路东侧, 距离光彩路和沙子口路交叉口东南角500m"
1205,500019068,2,7,"[(116.41282870000002, 39.85059564999999)]",沙子口路北区,"沙子口路北侧, 距离光彩路和沙子口路交叉口东南角500m"
1206,500019069,2,7,"[(116.40849939999998, 39.85490104999999)]",,"光彩路北侧, 距离沙子口路和光彩路交叉口北角150m"
1207,500019070,2,7,"[(116.40874488184642, 39.85467307424412)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口北角150m"
1208,500019071,2,7,"[(116.4096864, 39.85465375)]",,"南三环中路东侧, 距离未知路名和南三环中路交叉口东南角50m"
1209,500019072,2,7,"[(116.4093252, 39.854802799999995)]",,"南三环中路南侧, 距离未知路名和南三环中路交叉口东南角50m"
1210,500019073,2,7,"[(116.40886365, 39.85512124999999)]",,"南三环东侧, 距离南三环和南三环交叉口东角350m"
1211,500019074,2,7,"[(116.40974980000003, 39.85526465)]",,"南三环西侧, 距离南三环和南三环交叉口东角450m"
1212,500019075,2,7,"[(116.4099241, 39.85309579999999)]",,"沙子口路东侧, 距离顺八条和沙子口路交叉口西北角700m"
1213,500019076,2,7,"[(116.40972719999999, 39.85328645)]",,"沙子口路东侧, 距离顺八条和沙子口路交叉口西北角750m"
1214,500019077,2,7,"[(116.40958815000002, 39.853551249999995)]",,"沙子口路东侧, 距离顺八条和沙子口路交叉口西北角750m"
1215,500019078,2,7,"[(116.40958240000003, 39.85375489999999)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角50m"
1216,500019079,2,7,"[(116.40959146325102, 39.85435597355286)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角100m"
1217,500019080,2,7,"[(116.40959779999997, 39.8540246)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角50m"
1218,500019081,2,7,"[(116.40859032486439, 39.854129139864405)]",,"光彩路北侧, 距离沙子口路和光彩路交叉口北角50m"
1219,500019082,2,7,"[(116.40877821446531, 39.85435837486274)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角100m"
1220,500019083,2,7,"[(116.40926512087657, 39.853064473825725)]",,"沙子口路东侧, 距离光彩路和沙子口路交叉口东角50m"
1221,500019084,2,7,"[(116.40889445000002, 39.85322524999999)]",,"沙子口路北侧, 距离光彩路和沙子口路交叉口东角50m"
1222,500019085,2,-1,"[(116.40838910000001, 39.85354219999998)]",,"沙子口路北侧, 距离光彩路和沙子口路交叉口东北角50m以内"
1223,500019086,2,7,"[(116.40884897529773, 39.853562402982114)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角50m以内"
1224,500019087,2,7,"[(116.40876912915029, 39.85380027450681)]",,"光彩路东侧, 距离沙子口路和光彩路交叉口东北角50m"
1225,500019088,2,7,"[(116.40290384999997, 39.85612895)]",岳阳大厦北区,"南三环西侧, 距离未知路名和南三环交叉口西角100m"
1226,500019089,2,7,"[(116.40394054999999, 39.85651169999999)]",赵公口路商业区周边,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西角250m"
1227,500019090,2,7,"[(116.40280899979643, 39.8572301714628)]",木樨园,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角350m"
1228,500019091,2,7,"[(116.40372196843592, 39.857300677010905)]",木樨园,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角350m"
1229,500019092,2,7,"[(116.40393252568121, 39.85710795116835)]",北京四方最园北区,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角300m"
1230,500019093,2,7,"[(116.40326372523958, 39.85701904105446)]",手拉手尾货批发城南区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角300m"
1231,500019094,2,7,"[(116.40431644203657, 39.85636202465582)]",北京国际玩具城南区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西角200m"
1232,500019095,2,7,"[(116.4068738, 39.85649970000001)]",,"南三环中路东侧, 距离未知路名和南三环中路交叉口西北角50m"
1233,500019096,2,7,"[(116.40725375, 39.85686074999999)]",,"定安路西侧, 距离景泰路和定安路交叉口南角750m"
1234,500019097,2,7,"[(116.40722207412608, 39.857212501745785)]",赵公口南区,"定安路西侧, 距离景泰路和定安路交叉口南角700m"
1235,500019098,2,7,"[(116.40577682664055, 39.85778999900848)]",,"定安路西侧, 距离景泰路和定安路交叉口南角650m"
1236,500019099,2,7,"[(116.40589315, 39.85727715)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口北角50m"
1237,500019100,2,7,"[(116.4053411396079, 39.85649862554632)]",,"沙子口路西侧, 距离南三环中路和沙子口路交叉口西北角50m"
1238,500019101,2,7,"[(116.405816, 39.85688819999999)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口北角50m"
1239,500019102,2,7,"[(116.40516067340353, 39.85782290238631)]",定安西里东区,"沙子口路东侧, 距离南三环中路和沙子口路交叉口北角250m"
1240,500019103,2,7,"[(116.40529325, 39.857482)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角100m"
1241,500019104,2,7,"[(116.40488605000003, 39.85687564999999)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角150m"
1242,500019105,2,7,"[(116.40474809999999, 39.85722045)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角250m"
1243,500019106,2,7,"[(116.40391666667082, 39.85895712300039)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角450m"
1244,500019107,2,7,"[(116.40388244999997, 39.85860669999999)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角400m"
1245,500019108,2,7,"[(116.4043797, 39.85782685)]",定安里小区南区,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角300m"
1246,500019109,2,7,"[(116.40343189324966, 39.858005875220215)]",,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角400m"
1247,500019110,2,7,"[(116.40219688792958, 39.85847957487482)]",永定门南区,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角500m"
1248,500019111,2,7,"[(116.40276109999998, 39.85884674999999)]",,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角500m"
1249,500019112,2,7,"[(116.40217995000002, 39.85885414999999)]",富莱茵花园北区,"沙子口路东侧, 距离南三环中路和沙子口路交叉口西北角500m"
1250,500019113,2,7,"[(116.40145163904316, 39.85850832456641)]",富莱茵社区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角550m"
1251,500019114,2,7,"[(116.40082901274005, 39.85886993001682)]",,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角600m"
1252,500019115,2,7,"[(116.40018740157146, 39.859364439027814)]",沙子口路西北区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角700m"
1253,500019116,2,7,"[(116.39974618396076, 39.85982152372588)]",沙子口美食街南区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角750m"
1254,500019117,2,7,"[(116.39938076625398, 39.860163296822805)]",,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角800m"
1255,500019118,2,7,"[(116.39965248099622, 39.861527505169235)]",天天家园西区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角850m"
1256,500019119,2,7,"[(116.39912865575013, 39.861431410980245)]",华龙美晟北区,"沙子口路北侧, 距离南三环中路和沙子口路交叉口西北角900m"
1257,500019120,2,7,"[(116.40163996159303, 39.86281601314822)]",景泰西里西区,"安乐林路西侧, 距离沙子口路和安乐林路交叉口东角600m"
1258,500019121,2,7,"[(116.40189323901606, 39.86331601736129)]",安乐林北区,"安乐林路东侧, 距离景泰路和安乐林路交叉口西角500m"
1259,500019122,2,7,"[(116.4031523478065, 39.86137627552815)]",定安里小区东区,"安乐林路东侧, 距离沙子口路和安乐林路交叉口东南角650m"
1260,500019123,2,7,"[(116.40296031711082, 39.86255570836412)]",新奥洋房,"安乐林路东侧, 距离沙子口路和安乐林路交叉口东角650m"
1261,500019124,2,7,"[(116.40331247072626, 39.86343012675263)]",安乐林南区,"安乐林路西侧, 距离景泰路和安乐林路交叉口西角350m"
1262,500019125,2,7,"[(116.40291939999999, 39.863431199999994)]",鼎盛园商务楼,"安乐林路东侧, 距离景泰路和安乐林路交叉口西角400m"
1263,500019126,2,7,"[(116.40291182429613, 39.86315965700929)]",鼎盛园南区,"安乐林路南侧, 距离沙子口路和安乐林路交叉口东角650m"
1264,500019127,2,7,"[(116.40537565126029, 39.86356008291064)]",景泰社区南区,"安乐林路东侧, 距离景泰路和安乐林路交叉口西角200m"
1265,500019128,2,7,"[(116.40534879486027, 39.86307208531019)]",景泰西里东区,"安乐林路东侧, 距离沙子口路和安乐林路交叉口东角850m"
1266,500019129,2,7,"[(116.40369430521872, 39.861795284927844)]",景泰西里中区,"安乐林路东侧, 距离沙子口路和安乐林路交叉口东角650m"
1267,500019130,2,7,"[(116.40535956857336, 39.86261137821865)]",景泰西里东北区,"安乐林路东侧, 距离沙子口路和安乐林路交叉口东角850m"
1268,500019131,2,7,"[(116.40548674999998, 39.86212265)]",,"定安路西侧, 距离景泰路和定安路交叉口西南角150m"
1269,500019132,2,7,"[(116.40554624999999, 39.86169759999999)]",,"定安路西侧, 距离景泰路和定安路交叉口西南角200m"
1270,500019133,2,7,"[(116.40461077421261, 39.86137445128773)]",,"定安路西侧, 距离景泰路和定安路交叉口西南角250m"
1271,500019134,2,7,"[(116.40569512111944, 39.86117357532429)]",,"定安路西侧, 距离景泰路和定安路交叉口西南角300m"
1272,500019135,2,7,"[(116.40693075000001, 39.86079484999999)]",,"定安路西侧, 距离景泰路和定安路交叉口南角350m"
1273,500019136,2,7,"[(116.40732322802009, 39.8611365067205)]",东铁匠营,"定安路北侧, 距离景泰路和定安路交叉口南角300m"
1274,500019137,2,7,"[(116.40668996060604, 39.862179723497746)]",,"定安路西侧, 距离景泰路和定安路交叉口南角200m"
1275,500019138,2,7,"[(116.40713869170771, 39.862287474473305)]",景泰桥,"定安路南侧, 距离景泰路和定安路交叉口南角150m"
1276,500019139,2,7,"[(116.40663204999998, 39.862605550000005)]",景泰蓝艺术博物馆,"定安路西侧, 距离景泰路和定安路交叉口西南角100m"
1277,500019140,2,7,"[(116.4069756, 39.86363145)]",北京市鼓楼中医医院南院区,"定安路西侧, 距离景泰路和定安路交叉口西南角50m以内"
1278,500019141,2,7,"[(116.40701189218419, 39.86332900741253)]",刘家窑,"定安路西侧, 距离景泰路和定安路交叉口西南角50m"
1279,500019142,2,7,"[(116.40635532525714, 39.86298824305232)]",景泰嘉园北区,"安乐林路南侧, 距离沙子口路和安乐林路交叉口东角950m"
1280,500019143,2,7,"[(116.40633478738222, 39.86351717436097)]",景泰嘉园南区,"安乐林路东侧, 距离景泰路和安乐林路交叉口西角100m"
1281,500019144,2,7,"[(116.40877355827922, 39.862539351020594)]",景泰东里北区,"定安路东侧, 距离未知路名和定安路交叉口北角700m"
1282,500019145,2,7,"[(116.40812805980819, 39.863373839592434)]",景泰东里中区,"定安路东侧, 距离景泰路和定安路交叉口东南角50m"
1283,500019154,2,8,"[(116.4131898581234, 39.861430125105635)]",东铁匠营街道,"蒲黄榆路南侧, 距离未知路名和蒲黄榆路交叉口西南角250m"
1284,500019155,2,8,"[(116.4143054226677, 39.862229442529475)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角200m"
1285,500019156,2,8,"[(116.41372398586823, 39.86220478555077)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角200m"
1286,500019157,2,8,"[(116.41317268695163, 39.86373625293512)]",蒲黄榆北区,"安乐林路东侧, 距离未知路名和安乐林路交叉口西角200m"
1287,500019158,2,7,"[(116.41163497399194, 39.86356900362835)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角350m"
1288,500019161,2,7,"[(116.41240964999999, 39.86351669999999)]",蒲黄榆,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角400m"
1289,500019162,2,7,"[(116.41167276606379, 39.863188685339665)]",,"安乐林路南侧, 距离景泰路和安乐林路交叉口东角350m"
1290,500019163,2,7,"[(116.41238614999996, 39.8630401)]",蒲安里北区,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角450m"
1291,500019164,2,8,"[(116.413068384893, 39.86317032391423)]",蒲安居北区,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角450m"
1292,500019165,2,8,"[(116.41481808695765, 39.86373224458359)]",蒲黄榆,"安乐林路南侧, 距离未知路名和安乐林路交叉口西南角50m"
1293,500019166,2,8,"[(116.41388955, 39.86321049999999)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角550m"
1294,500019167,2,8,"[(116.41344037540563, 39.86345242395925)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东角450m"
1295,500019168,2,8,"[(116.41499864786412, 39.863150873491016)]",蒲黄榆路南区,"蒲黄榆路北侧, 距离未知路名和蒲黄榆路交叉口南角100m"
1296,500019169,2,8,"[(116.41454974999999, 39.8631885)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角100m"
1297,500019170,2,8,"[(116.41419119999999, 39.861360850000004)]",蒲安里第二社区,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口南角300m"
1298,500019171,2,8,"[(116.41455998590409, 39.861103424505664)]",蒲华园,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口南角300m"
1299,500019172,2,8,"[(116.41509945000001, 39.861450999999995)]",,"蒲黄榆路北侧, 距离未知路名和蒲黄榆路交叉口南角350m"
1300,500019173,2,8,"[(116.41478475, 39.862396450000006)]",,"蒲黄榆路南侧, 距离未知路名和蒲黄榆路交叉口南角150m"
1301,500019174,2,8,"[(116.41504614816506, 39.862461373711625)]",,"蒲黄榆路南侧, 距离未知路名和蒲黄榆路交叉口南角150m"
1302,500019175,2,8,"[(116.41458705000002, 39.8626599)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角150m"
1303,500019176,2,8,"[(116.41364545000002, 39.862829049999995)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角150m"
1304,500019177,2,8,"[(116.41304475000001, 39.86247505)]",,"安乐林路南侧, 距离景泰路和安乐林路交叉口东角450m"
1305,500019178,2,8,"[(116.41357233747296, 39.861391324127254)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角300m"
1306,500019179,2,7,"[(116.41274190000001, 39.86178785)]",定安里小区西区,"安乐林路南侧, 距离景泰路和安乐林路交叉口东南角450m"
1307,500019180,2,7,"[(116.41231060000001, 39.8618644)]",,"安乐林路南侧, 距离景泰路和安乐林路交叉口东南角400m"
1308,500019181,2,7,"[(116.41137095318189, 39.86134012575285)]",刘家窑路北区,"安乐林路南侧, 距离景泰路和安乐林路交叉口东南角300m"
1309,500019182,2,7,"[(116.41179324999999, 39.86134319999999)]",刘家窑路南区,"安乐林路南侧, 距离景泰路和安乐林路交叉口东南角350m"
1310,500019183,2,7,"[(116.41276582750996, 39.861222621870745)]",,"蒲黄榆路北侧, 距离未知路名和蒲黄榆路交叉口西南角300m"
1311,500019184,2,7,"[(116.41223945000002, 39.86096934999998)]",,"蒲黄榆路西侧, 距离未知路名和蒲黄榆路交叉口西南角300m"
1312,500019185,2,7,"[(116.41156842551763, 39.859989748294176)]",,"定安路东侧, 距离未知路名和定安路交叉口东北角400m"
1313,500019186,2,7,"[(116.41087750429591, 39.86019662550775)]",,"定安路东侧, 距离未知路名和定安路交叉口东北角450m"
1314,500019187,2,7,"[(116.41155194386577, 39.8604344253491)]",刘家窑,"定安路东侧, 距离未知路名和定安路交叉口东北角450m"
1315,500019188,2,7,"[(116.41088690000002, 39.860497450000004)]",刘家窑,"定安路东侧, 距离未知路名和定安路交叉口东北角500m"
1316,500019189,2,7,"[(116.41100201541752, 39.860905922740216)]",,"定安路东侧, 距离未知路名和定安路交叉口东北角500m"
1317,500019190,2,7,"[(116.41114605, 39.8618183)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东南角300m"
1318,500019191,2,7,"[(116.41171568466685, 39.86227432556163)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东南角350m"
1319,500019192,2,7,"[(116.41112808554448, 39.8621773731132)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东南角300m"
1320,500019193,2,7,"[(116.41111830000003, 39.86253475)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东南角250m"
1321,500019194,2,7,"[(116.41109910270772, 39.862878325741086)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东角250m"
1322,500019195,2,7,"[(116.41011909999999, 39.86260474999999)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东南角200m"
1323,500019196,2,7,"[(116.41012532421134, 39.862330001213095)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东南角150m"
1324,500019197,2,7,"[(116.40870020601184, 39.863040314904396)]",,"定安路东侧, 距离未知路名和定安路交叉口北角750m"
1325,500019198,2,7,"[(116.41009478345481, 39.86294437216636)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东南角150m"
1326,500019199,2,7,"[(116.41009652571954, 39.863221197006126)]",,"安乐林路东侧, 距离景泰路和安乐林路交叉口东角200m"
1327,500019200,2,7,"[(116.40907725000001, 39.86360435000001)]",蒲黄榆景泰东里南区,"安乐林路西侧, 距离未知路名和安乐林路交叉口西角500m"
1328,500019201,2,7,"[(116.41095580000002, 39.86342905)]",,"安乐林路西侧, 距离景泰路和安乐林路交叉口东角300m"
1329,500019203,2,7,"[(116.41026847604263, 39.86359139630998)]",景泰,"安乐林路东侧, 距离景泰路和安乐林路交叉口东角200m"
1330,500019204,2,7,"[(116.40976237587992, 39.86354154603194)]",蒲安西里北区,"安乐林路东侧, 距离景泰路和安乐林路交叉口东角150m"
1331,500019205,2,7,"[(116.4097981, 39.861379899999996)]",,"定安路东侧, 距离未知路名和定安路交叉口北角600m"
1332,500019206,2,7,"[(116.41068555506263, 39.86136017631779)]",,"定安路南侧, 距离未知路名和定安路交叉口北角600m"
1333,500019207,2,7,"[(116.41009473525928, 39.86169957805743)]",,"定安路东侧, 距离未知路名和定安路交叉口北角600m"
1334,500019208,2,7,"[(116.4100954268501, 39.861969826464176)]",,"定安路东侧, 距离未知路名和定安路交叉口北角650m"
1335,500019209,2,7,"[(116.40844906333491, 39.86217297444859)]",,"定安路东侧, 距离未知路名和定安路交叉口北角650m"
1336,500019210,2,7,"[(116.40914252609296, 39.8621529973537)]",,"定安路东侧, 距离未知路名和定安路交叉口北角700m"
1337,500019211,2,7,"[(116.40917044496446, 39.86174214855619)]",,"定安路东侧, 距离未知路名和定安路交叉口北角650m"
1338,500019212,2,7,"[(116.4085780359472, 39.86181586877203)]",蒲安里第一社区,"定安路东侧, 距离未知路名和定安路交叉口北角650m"
1339,500019213,2,7,"[(116.40922883323998, 39.86137387612507)]",,"定安路东侧, 距离未知路名和定安路交叉口北角600m"
