Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,Address
362,500026554,2,8,"[(116.45488977422681, 39.992530751334535)]",星海明珠望京新兴家园南区,"未知路名西侧, 距离南湖南路和未知路名交叉口西角100m"
363,500026555,2,8,"[(116.45543923318851, 39.99523298343601)]",望京圣馨大地家园东区,"湖光中街南侧, 距离南湖西园南路和湖光中街交叉口东角350m"
364,500026556,2,8,"[(116.45612992352291, 39.99479100695892)]",望京圣馨大地家园南区,"南湖南路西侧, 距离湖光中街和南湖南路交叉口南角100m"
365,500026557,2,7,"[(116.46045125830203, 39.99359532155994)]",大西洋新城东区,"广顺北大街南侧, 距离湖光中街和广顺北大街交叉口西南角200m"
366,500026558,2,8,"[(116.4557790166005, 39.99226549438288)]",,"南湖南路西侧, 距离湖光中街和南湖南路交叉口南角350m"
367,500026559,2,8,"[(116.45495116325132, 39.99284864488582)]",,"南湖南路西侧, 距离湖光中街和南湖南路交叉口西南角300m"
368,500026560,2,7,"[(116.45781129800193, 39.994128488081856)]",望京雅园,"南湖南路东侧, 距离未知路名和南湖南路交叉口北角200m"
369,500026561,2,7,"[(116.4581162616261, 39.99370446044789)]",北京康辉游泳健身馆北区,"南湖南路东侧, 距离未知路名和南湖南路交叉口东北角150m"
370,500026562,2,7,"[(116.45830671565228, 39.995237428424)]",望京,"湖光中街南侧, 距离广顺北大街和湖光中街交叉口西角250m"
371,500026563,2,7,"[(116.45784451909829, 39.993396709240095)]",风格雅园北区,"南湖南路东侧, 距离未知路名和南湖南路交叉口东北角100m"
372,500026564,2,7,"[(116.46129926780978, 39.99364017057118)]",福码大厦北区,"广顺北大街南侧, 距离湖光中街和广顺北大街交叉口南角150m"
373,500026618,2,5,"[(116.46176720420117, 39.991114657009845)]",,"阜通西大街西侧, 距离广顺北大街和阜通西大街交叉口西角100m"
374,500026619,2,5,"[(116.46135098380866, 39.99178422076392)]",大西洋新城西区,"广顺北大街西侧, 距离湖光中街和广顺北大街交叉口南角400m"
375,500026620,2,5,"[(116.46176581152982, 39.991707651437075)]",,"广顺北大街西侧, 距离湖光中街和广顺北大街交叉口南角400m"
376,500026621,2,5,"[(116.46090860071384, 39.992333358464904)]",大西洋新城中区,"广顺北大街南侧, 距离湖光中街和广顺北大街交叉口南角300m"
377,500026666,2,8,"[(116.46486433334162, 39.993208748188266)]",望京,"阜通西大街西侧, 距离望京街和阜通西大街交叉口西南角450m"
378,500026667,2,8,"[(116.45629927128947, 39.98716621005461)]",花家地西里社区,"南湖中园二条南侧, 距离望京西路和南湖中园二条交叉口东角400m"
379,500026668,2,8,"[(116.4571589894181, 40.01146572512757)]",利泽西园南区,"望京北路西侧, 距离广顺北大街和望京北路交叉口西角300m"
380,500026670,2,7,"[(116.46605375, 39.98706895)]",望花路周边,"望花路南侧, 距离广顺南大街和望花路交叉口西南角200m"
381,500026671,2,8,"[(116.45781206518053, 40.00161382658675)]",南湖东园,"南湖北路东侧, 距离河荫西路和南湖北路交叉口南角150m"
382,500026672,2,7,"[(116.45246027130744, 39.986984212729986)]",花家地,"南湖中园二条南侧, 距离南湖南路和南湖中园二条交叉口西南角450m"
383,500027038,2,6,"[(116.47601574999999, 40.00997294999999)]",,"望京北路东侧, 距离利泽东二路和望京北路交叉口北角50m"
384,500028142,2,8,"[(116.4573501489744, 40.0023391594153)]",南湖东园一区,"南湖北路东侧, 距离河荫西路和南湖北路交叉口南角100m"
385,500028182,2,7,"[(116.46882977014866, 39.98667776090909)]",,"广顺南大街西侧, 距离望花路和广顺南大街交叉口南角250m"
386,500028200,2,7,"[(116.48138455113657, 40.00706571936932)]",望京科技园南区,"屏翠东路西侧, 距离利泽东街和屏翠东路交叉口南角150m"
387,500028284,2,7,"[(116.46073493312295, 40.00591130341684)]",六佰本商业街南区,"利泽西街南侧, 距离利泽西二路和利泽西街交叉口东角350m"
388,500028285,2,5,"[(116.46059686170408, 40.008716325144626)]",望京明显苑,"利泽西街北侧, 距离利泽西二路和利泽西街交叉口东北角300m"
389,500032038,2,5,"[(116.47404927904148, 39.987639558779435)]",北京市海淀区国家林业局竹藤科学与技术重点实验室,"阜荣街南侧, 距离阜通东大街和阜荣街交叉口南角50m"
390,500032059,2,-1,"[(116.4577522, 39.99772644999999)]",,"南湖北路东侧, 距离湖光中街和南湖北路交叉口东北角200m"
391,500032067,2,7,"[(116.45632935, 39.999810100000005)]",望京韩国城北区,"湖光北街西侧, 距离南湖北路和湖光北街交叉口西北角50m以内"
392,500032070,2,7,"[(116.46578603550789, 39.986539246249954)]",,"望花路南侧, 距离花家地街和望花路交叉口东北角300m"
393,500032071,2,7,"[(116.46550594317313, 39.98671641326359)]",,"望花路南侧, 距离花家地街和望花路交叉口东北角300m"
394,500032072,2,7,"[(116.46633423038757, 39.98756786774707)]",,"望花路南侧, 距离广顺南大街和望花路交叉口西南角150m"
395,500032073,2,8,"[(116.46611419999999, 39.99977224999999)]",凯旋门商圈,"宏昌路西侧, 距离未知路名和宏昌路交叉口西角50m以内"
396,500032076,2,7,"[(116.45895006121376, 40.01512319413208)]",,"北五环东侧, 距离未知路名和北五环交叉口西角450m"
397,500032077,2,7,"[(116.45995690272169, 40.01513445755712)]",来广营南区,"广顺北大街西侧, 距离创达路和广顺北大街交叉口西南角150m"
398,500033057,2,-1,"[(116.46059671186988, 39.99729559329965)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口南角300m"
399,500033072,2,-1,"[(116.49786601139795, 40.01620811442871)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角650m"
400,500033094,2,-1,"[(116.49352909597944, 40.00761314652271)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角200m"
401,500033143,2,-1,"[(116.49828716775457, 40.00739734284303)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
402,500033208,2,-1,"[(116.46838851775989, 39.98758125239262)]",,"广顺南大街东侧, 距离望花路和广顺南大街交叉口南角150m"
403,500033226,2,-1,"[(116.50264439200507, 39.99143095488119)]",,"东五环东侧, 距离东五环和东五环交叉口西北角2250m"
404,500033283,2,-1,"[(116.45171374542166, 39.99235906666122)]",,"望京西路东侧, 距离未知路名和望京西路交叉口北角100m"
405,500033284,2,-1,"[(116.45111054336773, 39.994735939137406)]",,"望京西路东侧, 距离南湖西园南路和望京西路交叉口南角100m"
406,500033380,2,-1,"[(116.4497761393247, 39.99588871459357)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口西角100m"
407,500033401,2,-1,"[(116.49650066043318, 40.00532211195704)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角1050m"
408,500033522,2,-1,"[(116.48042631684517, 39.99316850931332)]",,"未知路名东侧, 距离阜通东大街和未知路名交叉口东南角200m"
409,500033549,2,-1,"[(116.45199272073243, 40.00700907757074)]",,"河荫西路东侧, 距离南湖北路和河荫西路交叉口西北角150m"
410,500033650,2,-1,"[(116.46034963560315, 40.00068955660498)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西角100m"
411,500033673,2,-1,"[(116.49746772026128, 40.0147279799355)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
412,500033700,2,-1,"[(116.45200847232537, 40.006647105666595)]",,"望京西路东侧, 距离利泽西街和望京西路交叉口南角50m以内"
413,500033712,2,-1,"[(116.49522577387272, 40.00800604962218)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
414,500033735,2,-1,"[(116.49760091091552, 40.01540212387576)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
415,500033784,2,-1,"[(116.49183487045096, 39.98981885187689)]",,"未知路名东侧, 距离酒仙桥北路和未知路名交叉口北角300m"
416,500033792,2,-1,"[(116.45704616431144, 39.9902561016036)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角200m"
417,500033804,2,-1,"[(116.4606963535697, 40.000731848781044)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西北角50m"
418,500033851,2,-1,"[(116.50101041557522, 40.013916600327846)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角900m"
419,500033857,2,-1,"[(116.49646892757278, 40.01831143245131)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角400m"
420,500033893,2,-1,"[(116.46420122071657, 40.010499070860455)]",,"利泽中一路东侧, 距离望京北路和利泽中一路交叉口北角50m以内"
421,500033894,2,-1,"[(116.45069094200998, 39.9907468126676)]",,"望京西路东侧, 距离未知路名和望京西路交叉口西南角50m"
422,500033943,2,-1,"[(116.4508622743998, 39.99405653597087)]",,"望京西路东侧, 距离南湖西园南路和望京西路交叉口南角150m"
423,500033962,2,-1,"[(116.44992757014407, 39.99987471707565)]",,"望京西路东侧, 距离河荫西路和望京西路交叉口西南角200m"
424,500033997,2,-1,"[(116.49702157959811, 40.01382328582001)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
425,500034009,2,-1,"[(116.50071780781742, 39.99553507621942)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角600m"
426,500034071,2,-1,"[(116.47557364609274, 39.992161080945365)]",,"未知路名东侧, 距离望京街和未知路名交叉口西北角100m"
427,500034151,2,-1,"[(116.46293519073751, 40.01282646938713)]",,"未知路名东侧, 距离北五环和未知路名交叉口西南角200m"
428,500034169,2,-1,"[(116.46003831776734, 39.99430739716964)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口西南角150m"
429,500034215,2,-1,"[(116.46279317078063, 40.000864007784465)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
430,500034280,2,-1,"[(116.45835215468242, 40.01213229699432)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角250m"
431,500034296,2,-1,"[(116.45185888614832, 39.990945546589685)]",,"望京西路东侧, 距离南湖中园二条和望京西路交叉口北角400m"
432,500034338,2,-1,"[(116.45084109258164, 39.99302705628238)]",,"望京西路东侧, 距离南湖西园中街和望京西路交叉口西南角50m"
433,500034346,2,-1,"[(116.49760239646386, 40.01452442538123)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
434,500034511,2,-1,"[(116.47247097935701, 40.00360183966517)]",,"溪阳东路东侧, 距离广泽路和溪阳东路交叉口南角50m以内"
435,500034554,2,-1,"[(116.46032955738148, 40.000789501444736)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西北角100m"
436,500034587,2,-1,"[(116.46291811388384, 40.000856140529955)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
437,500034593,2,-1,"[(116.49443236286679, 40.00893578317563)]",,
438,500034641,2,-1,"[(116.46296772757036, 40.01280393796229)]",,"未知路名东侧, 距离北五环和未知路名交叉口西南角200m"
439,500034666,2,-1,"[(116.46076952627048, 40.01247010409008)]",,"广顺北大街东侧, 距离未知路名和广顺北大街交叉口南角200m"
440,500034691,2,-1,"[(116.4516134284498, 39.992518830870154)]",,"望京西路东侧, 距离未知路名和望京西路交叉口北角100m"
441,500034819,2,-1,"[(116.4961291451186, 40.00618096656936)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角1000m"
442,500034826,2,-1,"[(116.49454300039254, 40.00718619073535)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
443,500034838,2,-1,"[(116.47987416804615, 40.007971966003254)]",,"利泽东街东侧, 距离屏翠东路和利泽东街交叉口西南角150m"
444,500034889,2,-1,"[(116.4999778840815, 40.01861453542698)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角1100m"
445,500034945,2,-1,"[(116.50401203860864, 39.99910139667726)]",,"南皋路东侧, 距离首都机场辅路和南皋路交叉口东角500m"
446,500034975,2,-1,"[(116.49773382505406, 40.0174652408633)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角500m"
447,500034978,2,-1,"[(116.49741262637608, 40.017324290646634)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角500m"
448,500034987,2,-1,"[(116.49768502874622, 40.00627559946565)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角950m"
449,500035008,2,-1,"[(116.45662783197201, 39.98970437740253)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角250m"
450,500035052,2,-1,"[(116.49480382427566, 40.00852690967182)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角200m"
451,500035132,2,-1,"[(116.45122165383327, 39.99741773279411)]",,"望京西路东侧, 距离湖光北街和望京西路交叉口南角200m"
452,500035144,2,-1,"[(116.46279770846952, 40.00087582705148)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角300m"
453,500035151,2,-1,"[(116.49666357533793, 40.01842597541241)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角400m"
454,500035171,2,-1,"[(116.48703634505954, 39.99254447775555)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角300m"
455,500035187,2,-1,"[(116.44878486971106, 39.99533238492473)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东角200m"
456,500035249,2,-1,"[(116.49376978788708, 40.00940378530836)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m"
457,500035274,2,-1,"[(116.46307864795226, 40.000886556593116)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角250m"
458,500035333,2,-1,"[(116.46129346900962, 39.994862207061935)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口南角100m"
459,500035374,2,-1,"[(116.46786661856027, 39.98819981035554)]",,"广顺南大街东侧, 距离望花路和广顺南大街交叉口南角50m"
460,500035391,2,-1,"[(116.50186206697158, 40.00108704710185)]",,"南皋路东侧, 距离南春路和南皋路交叉口西角500m"
461,500035494,2,-1,"[(116.49724786160304, 40.01815966810156)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角400m"
462,500035514,2,-1,"[(116.46035134061329, 40.000686092073686)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西角100m"
463,500035515,2,-1,"[(116.49564703332427, 40.0084594281767)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角150m"
464,500035554,2,-1,"[(116.46016981018872, 39.99464335835877)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东南角300m"
465,500035603,2,-1,"[(116.4962082208645, 40.016040759911945)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角650m"
466,500035685,2,-1,"[(116.48538981160448, 39.99491949309291)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
467,500035707,2,-1,"[(116.45067002617114, 39.9975064816473)]",,"望京西路东侧, 距离湖光北街和望京西路交叉口南角200m"
468,500035742,2,-1,"[(116.4603502967417, 39.995459780843376)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东角300m"
469,500035750,2,-1,"[(116.45726102821904, 39.990132303569695)]",,"南湖南路东侧, 距离南湖中园二条和南湖南路交叉口北角150m"
470,500035805,2,-1,"[(116.4971051499025, 39.987594664274006)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西北角50m"
471,500035826,2,-1,"[(116.45233560406983, 39.99227849734942)]",,"未知路名东侧, 距离南湖南路和未知路名交叉口西角350m"
472,500035833,2,-1,"[(116.49652917109108, 40.0166919719122)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角550m"
473,500035873,2,-1,"[(116.46293653624375, 40.01282647288312)]",,"未知路名东侧, 距离北五环和未知路名交叉口西南角200m"
474,500035909,2,-1,"[(116.46860630102914, 40.011300829080966)]",,"望京北路东侧, 距离广泽路和望京北路交叉口西北角250m"
475,500035997,2,-1,"[(116.50269524496812, 39.99541093342406)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角450m"
476,500036002,2,-1,"[(116.45691824089135, 40.00364089243752)]",,"望京西路东侧, 距离河荫西路和望京西路交叉口东北角200m"
477,500036007,2,-1,"[(116.47817315412826, 39.99243851535793)]",,"未知路名东侧, 距离阜通东大街和未知路名交叉口东南角50m以内"
478,500036098,2,-1,"[(116.5020544721963, 40.00136591020713)]",,"首都机场辅路东侧, 距离南皋路和首都机场辅路交叉口东角250m"
479,500036099,2,-1,"[(116.46335809921553, 40.012696764284954)]",,"利泽中一路东侧, 距离未知路名和利泽中一路交叉口东角150m"
480,500036105,2,-1,"[(116.46808740079187, 39.988100413035546)]",,"广顺南大街东侧, 距离望花路和广顺南大街交叉口南角100m"
481,500036126,2,-1,"[(116.46129984256329, 39.995262950493434)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口西南角50m"
482,500036133,2,-1,"[(116.49378977558193, 40.01011381329042)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角100m"
483,500036225,2,-1,"[(116.4606907460981, 40.00074042015587)]",,"湖光北街东侧, 距离宏泰西街和湖光北街交叉口西北角50m"
484,500036403,2,-1,"[(116.5007878626304, 40.01765798706631)]",,"未知路名东侧, 距离京密路和未知路名交叉口西北角1000m"
485,500036456,2,-1,"[(116.45965910884152, 39.98701838693614)]",,"花家地南街东侧, 距离未知路名和花家地南街交叉口北角250m"
486,500036513,2,-1,"[(116.45652861483778, 39.990960482114076)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角100m"
487,500036527,2,-1,"[(116.4975744377145, 40.00766520884972)]",,"京密路东侧, 距离未知路名和京密路交叉口西南角800m"
488,500036567,2,-1,"[(116.49608757826871, 40.01753033154378)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角450m"
489,500036572,2,-1,"[(116.49747170691579, 40.01851021171879)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角400m"
490,500036617,2,-1,"[(116.45313621064736, 39.99525632771214)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口东角100m"
491,500036636,2,-1,"[(116.452951126605, 39.99541929719464)]",,"湖光中街东侧, 距离南湖西园南路和湖光中街交叉口东角100m"
492,500036688,2,-1,"[(116.46578518860855, 40.01049975090397)]",,"望京北路东侧, 距离利泽中二路和望京北路交叉口西角100m"
493,500036709,2,-1,"[(116.49619803695192, 40.017210675696845)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角500m"
494,500036743,2,-1,"[(116.47927161147912, 39.99066645827819)]",,"未知路名东侧, 距离未知路名和未知路名交叉口西北角200m"
495,500036770,2,-1,"[(116.4581008566481, 40.01266339853588)]",,"北五环东侧, 距离未知路名和北五环交叉口东南角200m"
496,500036823,2,-1,"[(116.4773903693961, 39.99163629684431)]",,"未知路名东侧, 距离阜通东大街和未知路名交叉口南角100m"
497,500036834,2,-1,"[(116.50162138928346, 39.99403781627388)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角550m"
498,500036835,2,-1,"[(116.46259588566241, 40.00999490438451)]",,"望京北路东侧, 距离广顺北大街和望京北路交叉口东角100m"
499,500036838,2,-1,"[(116.50187235828695, 39.9938185681475)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角550m"
500,500036864,2,-1,"[(116.47263191219172, 40.00077241212898)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口东角450m"
501,500036899,2,-1,"[(116.45080280981172, 39.992519188097255)]",,"望京西路东侧, 距离南湖西园中街和望京西路交叉口南角100m"
502,500036919,2,-1,"[(116.49651919763319, 40.01767161196729)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口西南角450m"
503,500036920,2,-1,"[(116.45198270488102, 40.006899059444166)]",,"利泽西二路东侧, 距离利泽西街和利泽西二路交叉口西角50m以内"
504,500036944,2,-1,"[(116.49437124511289, 40.00881207430451)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角250m"
505,500036994,2,-1,"[(116.49442226363942, 40.00942573125027)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角50m以内"
506,500037083,2,-1,"[(116.50358115931692, 40.010899661034294)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角1250m"
507,500037180,2,-1,"[(116.49145341784174, 39.98984771331592)]",,"未知路名东侧, 距离酒仙桥北路和未知路名交叉口北角350m"
508,500037310,2,-1,"[(116.4652722633521, 40.01050220208106)]",,"望京北路东侧, 距离利泽中二路和望京北路交叉口西角100m"
509,500037312,2,-1,"[(116.44901056253106, 39.99443767695929)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东角250m"
510,500037326,2,-1,"[(116.47613387746694, 40.012566791281024)]",,"屏翠东路东侧, 距离利泽东二路和屏翠东路交叉口西北角150m"
511,500037419,2,-1,"[(116.46148195726354, 40.01180195342326)]",,"广顺北大街东侧, 距离望京北路和广顺北大街交叉口北角150m"
512,500037547,2,-1,"[(116.49998268907915, 40.014502064947784)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
513,500037586,2,-1,"[(116.49455521178301, 40.00750805496926)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
514,500037619,2,-1,"[(116.46055028437483, 40.00125114732868)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角250m"
515,500037658,2,-1,"[(116.4994641322551, 40.01467845858854)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
516,500037714,2,-1,"[(116.46344940762498, 40.000676279930815)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口西角250m"
517,500037748,2,-1,"[(116.4510815367477, 39.99508751360479)]",,"望京西路东侧, 距离南湖西园南路和望京西路交叉口西南角50m"
518,500037770,2,-1,"[(116.49670045290237, 40.01417518770084)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
519,500037793,2,-1,"[(116.46803449128092, 39.98821934359838)]",,"广顺南大街东侧, 距离望花路和广顺南大街交叉口南角100m"
520,500037832,2,-1,"[(116.4477018537762, 39.9950300441591)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东角100m"
521,500037887,2,-1,"[(116.49661337383203, 39.98689322731793)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角100m"
522,500037898,2,-1,"[(116.4476115723011, 39.99525984005597)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东北角100m"
523,500037921,2,-1,"[(116.45946651540908, 40.011839813101545)]",,"广顺北大街东侧, 距离未知路名和广顺北大街交叉口西南角300m"
524,500038052,2,-1,"[(116.49633003024172, 40.015900561551796)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角650m"
525,500038074,2,-1,"[(116.47263191219172, 40.00077241212898)]",,"宏泰西街东侧, 距离未知路名和宏泰西街交叉口东角450m"
526,500038096,2,-1,"[(116.5044220170259, 39.992776131589906)]",,"未知路名东侧, 距离首都机场辅路和未知路名交叉口东南角950m"
527,500038104,2,-1,"[(116.49929264562087, 39.99385091570072)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角750m"
528,500038105,2,-1,"[(116.46210410699663, 40.001827303018004)]",,"广顺北大街东侧, 距离宏泰西街和广顺北大街交叉口北角150m"
529,500038144,2,-1,"[(116.49422834368423, 39.986746119037406)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角300m"
530,500038215,2,-1,"[(116.46041947961193, 40.003739601776516)]",,"河荫西路东侧, 距离河荫中路和河荫西路交叉口西角100m"
531,500038226,2,-1,"[(116.46700360295179, 40.001424432796966)]",,"未知路名东侧, 距离利泽中二路和未知路名交叉口南角250m"
532,500038231,2,-1,"[(116.49454759313106, 40.007183797544634)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
533,500038251,2,-1,"[(116.46102479094007, 40.00183979250903)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角150m"
534,500038333,2,-1,"[(116.49425442533227, 39.98688619111773)]",,"酒仙桥北路东侧, 距离未知路名和酒仙桥北路交叉口西角300m"
535,500038374,2,-1,"[(116.45430647731408, 39.995644331345666)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口西角200m"
536,500038400,2,-1,"[(116.49375066327526, 40.001774062481374)]",,"未知路名东侧, 距离未知路名和未知路名交叉口西角200m"
537,500038461,2,-1,"[(116.49454300039254, 40.00718619073535)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角100m"
538,500038519,2,-1,"[(116.46661957763418, 40.01118859683263)]",,"利泽中二路东侧, 距离望京北路和利泽中二路交叉口北角100m"
539,500038576,2,-1,"[(116.45092148214238, 39.991807288830834)]",,"望京西路东侧, 距离南湖西园中街和望京西路交叉口南角200m"
540,500038597,2,-1,"[(116.49306706217538, 40.009851668581526)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东北角150m"
541,500038609,2,-1,"[(116.49452178283224, 40.00737121526469)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
542,500038729,2,-1,"[(116.50258581632991, 39.98748094019999)]",,"南春路东侧, 距离未知路名和南春路交叉口西南角900m"
543,500038768,2,-1,"[(116.4987881684796, 40.0145985105595)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角800m"
544,500038852,2,-1,"[(116.46128636078694, 39.99144585079254)]",,"广顺北大街东侧, 距离湖光中街和广顺北大街交叉口南角400m"
545,500038868,2,-1,"[(116.49419167116247, 40.00714514423039)]",,"未知路名东侧, 距离未知路名和未知路名交叉口北角150m"
546,500038872,2,-1,"[(116.45041152277376, 39.988539698720395)]",,"望京西路东侧, 距离未知路名和望京西路交叉口南角100m"
547,500038961,2,-1,"[(116.45712053598903, 39.99051194385634)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角150m"
548,500038972,2,-1,"[(116.47596214111788, 39.98672693428173)]",,"阜荣街东侧, 距离花家地东路和阜荣街交叉口西北角100m"
549,500038980,2,-1,"[(116.4653952939389, 40.0104222292237)]",,"望京北路东侧, 距离利泽中二路和望京北路交叉口西角100m"
550,500038995,2,-1,"[(116.49790475363012, 40.01519585417816)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
551,500039038,2,-1,"[(116.46055031186346, 40.00103371875789)]",,"广顺北大街东侧, 距离河荫西路和广顺北大街交叉口南角250m"
552,500039063,2,-1,"[(116.45160404145157, 39.98744901953394)]",,"南湖中园二条东侧, 距离南湖南路和南湖中园二条交叉口西角450m"
553,500039142,2,-1,"[(116.4500883882487, 39.997085194845354)]",,"望京西路东侧, 距离湖光北街和望京西路交叉口西南角250m"
554,500039143,2,-1,"[(116.46971264410364, 40.011273283194036)]",,"望京北路东侧, 距离广泽路和望京北路交叉口西北角150m"
555,500039186,2,-1,"[(116.45947183302732, 39.994855263717916)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东南角200m"
556,500039230,2,-1,"[(116.45919660059789, 39.99503689309558)]",,"湖光中街东侧, 距离南湖南路和湖光中街交叉口东角200m"
557,500039233,2,-1,"[(116.45655886118183, 39.989760605373746)]",,"南湖南路东侧, 距离未知路名和南湖南路交叉口南角250m"
558,500039255,2,-1,"[(116.49491612175967, 39.99345789322575)]",,"未知路名东侧, 距离未知路名和未知路名交叉口东南角450m"
559,500039331,2,-1,"[(116.46599707612717, 40.01265373110036)]",,"屏翠西路东侧, 距离利泽中一路和屏翠西路交叉口东角100m"
560,500039359,2,-1,"[(116.499292539912, 39.99470087970707)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角750m"
561,500039379,2,-1,"[(116.49923230515284, 39.99476069814342)]",,"未知路名东侧, 距离南春路和未知路名交叉口西角900m"
562,500039474,2,-1,"[(116.44755140557652, 39.99524971106884)]",,"南湖西园南路东侧, 距离湖光中街和南湖西园南路交叉口东北角100m"
563,500039491,2,-1,"[(116.49610125790528, 40.015229453116454)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角700m"
564,500039493,2,-1,"[(116.49801521126888, 40.01487619765999)]",,"未知路名东侧, 距离来广营东路和未知路名交叉口南角750m"
565,500039577,2,-1,"[(116.46461551019793, 39.987571142484754)]",,"望花路东侧, 距离广顺南大街和望花路交叉口西南角250m"
