,road_id,road_name,road_level
861,200015772,航天桥环岛,tertiary
862,200015773,航天桥环岛,tertiary
863,200015782,航天桥环岛,tertiary
864,200015860,西兴盛胡同,tertiary
865,200015861,西兴盛胡同,tertiary
866,200015898,南礼士路,tertiary
867,200015909,北洼路,tertiary
868,200015910,北洼路,tertiary
869,200015911,北洼路,tertiary
870,200015966,西单北大街,primary
871,200015994,北礼士路,tertiary
872,200015997,西直门外南路,tertiary
873,200015998,西直门外南路,tertiary
874,200015999,西直门外南路,tertiary
875,200016040,三里河路,secondary
876,200016052,南草厂街,tertiary
877,200016054,西直门内大街,secondary
878,200016055,西直门内大街,secondary
879,200016084,,tertiary
880,200016209,航天桥环岛,tertiary
881,200016242,,trunk_link
882,200016323,,tertiary
883,200016324,,tertiary
884,200016526,金城坊南街,tertiary
885,200016527,金城坊南街,tertiary
886,200016543,华嘉寺街,tertiary
887,200016544,百胜村路,tertiary
888,200016579,,tertiary
889,200016703,玉渊潭南路,tertiary
890,200016892,茂林居东路,tertiary
891,200016910,百万庄南街,tertiary
892,200016913,丁章胡同,tertiary
893,200016964,金城坊南街,tertiary
894,200016972,西兴盛胡同,tertiary
895,200017012,南礼士路,tertiary
896,200017035,航天桥环岛,tertiary
897,200017036,航天桥环岛,tertiary
